time_day,theta,ec_soil,target_ec,irrigation_mm_h,etc_mm_h,q_f,q_a,event_marker
45.510416666666664,0.3302084017661489,0.5709633042279572,1.5,0.0,0.43027552199027347,0.0,0.0,0.0
45.520833333333336,0.33005794484677564,0.5712235778592106,1.5,0.0,0.3448977376639038,0.0,0.0,0.0
45.53125,0.3298911532503691,0.5715123861267785,1.5,0.0,0.3710332209171579,0.0,0.0,0.0
45.541666666666664,0.32974785333702666,0.5717607506713154,1.5,0.0,0.33344652801453367,0.0,0.0,0.0
45.552083333333336,0.32957653418908994,0.5720579610442252,1.5,0.0,0.3782773033654217,0.0,0.0,0.0
45.5625,0.3294476390746166,0.5722817765087442,1.5,0.0,0.3103988498239728,0.0,0.0,0.0
45.572916666666664,0.32927693842962386,0.5725784534301028,1.5,0.0,0.37728769865507883,0.0,0.0,0.0
45.583333333333336,0.33440414257700796,0.5834239332465952,1.5,8.52,0.3164733641854513,5.0,1.0,1.0
45.59375,0.33952549298567114,0.5939517388752854,1.5,8.52,0.3255014651620446,5.0,1.0,1.0
45.604166666666664,0.3445987291825351,0.6041833395579669,1.5,8.52,0.33966288912244696,5.0,1.0,1.0
45.614583333333336,0.3495608232022422,0.6141293474461761,1.5,8.52,0.34826776447238034,5.0,1.0,1.0
45.625,0.35439911855631817,0.623719936030078,1.5,8.52,0.27781747585389954,5.0,1.0,1.0
45.635416666666664,0.35900313154203317,0.6330661284373338,1.5,8.52,0.2927493446132577,5.0,1.0,1.0
45.645833333333336,0.3633566699745202,0.6421335986821584,1.5,8.52,0.26108596885153157,5.0,1.0,1.0
45.65625,0.3674292215784551,0.6509295005746714,1.5,8.52,0.22109492133376896,5.0,1.0,1.0
45.666666666666664,0.3711668629951931,0.65952146939564,1.5,8.52,0.2279907847708488,5.0,1.0,1.0
45.677083333333336,0.37457061319871254,0.667903694019577,1.5,8.52,0.2163674021916494,5.0,1.0,1.0
45.6875,0.37765180118469394,0.6760677721062903,1.5,8.52,0.18509486515704607,5.0,1.0,1.0
45.697916666666664,0.3751546009044274,0.676128234512207,1.5,0.0,0.15784826652343992,0.0,0.0,0.0
45.708333333333336,0.37295020938948187,0.676154624815054,1.5,0.0,0.12745755965453084,0.0,0.0,0.0
45.71875,0.37098606030353143,0.676159405042851,1.5,0.0,0.1083630982229642,0.0,0.0,0.0
45.729166666666664,0.369236614104659,0.6761241727656921,1.5,0.0,0.07338328244502576,0.0,0.0,0.0
45.739583333333336,0.3676674616707614,0.6760576535824848,1.5,0.0,0.04629105096798931,0.0,0.0,0.0
45.75,0.36625343114022524,0.6759625884341457,1.5,0.0,0.021764376680776885,0.0,0.0,0.0
45.760416666666664,0.36497352259302174,0.6758420098762677,1.5,0.0,0.0,0.0,0.0,0.0
45.770833333333336,0.3637982439296238,0.6757210633582856,1.5,0.0,0.0,0.0,0.0,0.0
45.78125,0.3627153110896545,0.6755997774478649,1.5,0.0,0.0,0.0,0.0,0.0
